1,E0407,Rice Invitational,P239302,1,11.72141170501709,
1,E0407,Rice Invitational,P259364,1,13.029818534851074,
1,E0407,Rice Invitational,P844138,1,11.385134696960449,
1,E0407,Rice Invitational,P673060,1,14.92432689666748,
1,E0407,Rice Invitational,P628983,1,12.462982177734375,
1,E0407,Rice Invitational,P545233,1,10.648937225341797,
1,E0407,Rice Invitational,P282743,1,11.825808525085449,
1,E0407,Rice Invitational,P518763,1,9.7621660232543945,
1,E0407,Rice Invitational,P263690,1,11.294971466064453,
1,E0407,Rice Invitational,P102099,1,14.723760604858398,
1,E0407,Rice Invitational,P944182,1,13.100366592407227,
1,E0407,Rice Invitational,P240255,1,13.276096343994141,
1,E0407,Rice Invitational,P552426,1,14.392938613891602,
1,E0407,Rice Invitational,P146456,1,13.744601249694824,
1,E0407,Rice Invitational,P503886,1,12.81906795501709,
1,E0407,Rice Invitational,P896191,1,15.260469436645508,
1,E0407,Rice Invitational,P308956,1,13.333489418029785,
1,E0407,Rice Invitational,P171587,1,11.914484977722168,
1,E0407,Rice Invitational,P250591,1,12.255128860473633,
1,E0407,Rice Invitational,P650269,1,11.966362953186035,
1,E0407,Rice Invitational,P306538,1,11.558759689331055,
1,E0407,Rice Invitational,P975231,1,13.713723182678223,
1,E0407,Rice Invitational,P198583,1,11.767128944396973,
1,E0407,Rice Invitational,P944240,1,13.641916275024414,
1,E0407,Rice Invitational,P868463,1,14.248401641845703,
1,E0407,Rice Invitational,P848881,1,16.591144561767578,
1,E0407,Rice Invitational,P350087,1,13.141289710998535,
1,E0407,Rice Invitational,P571660,1,15.730331420898438,
1,E0407,Rice Invitational,P948241,1,14.132122039794922,
1,E0407,Rice Invitational,P490897,1,12.314122200012207,
1,E0407,Rice Invitational,P390796,1,11.916835784912109,
1,E0407,Rice Invitational,P712128,1,14.014362335205078,
1,E0407,Rice Invitational,P298187,1,16.060722351074219,
1,E0407,Rice Invitational,P551881,1,13.994507789611816,
1,E0407,Rice Invitational,P478858,1,12.405072212219238,
1,E0407,Rice Invitational,P375195,1,10.990786552429199,
2,E0407,Rice Invitational,P420213,1,14.796101570129395,
2,E0407,Rice Invitational,P472703,1,13.863747596740723,
2,E0407,Rice Invitational,P691951,1,16.020725250244141,
2,E0407,Rice Invitational,P877604,1,11.635650634765625,
2,E0407,Rice Invitational,P891266,1,13.82668399810791,
2,E0407,Rice Invitational,P209774,1,15.065956115722656,
2,E0407,Rice Invitational,P139417,1,13.527935028076172,
2,E0407,Rice Invitational,P581736,1,13.754518508911133,
2,E0407,Rice Invitational,P690976,1,9.677769660949707,
2,E0407,Rice Invitational,P813991,1,12.752264976501465,
2,E0407,Rice Invitational,P993334,1,13.239856719970703,
2,E0407,Rice Invitational,P373735,1,13.818394660949707,
2,E0407,Rice Invitational,P627706,1,15.416171073913574,
2,E0407,Rice Invitational,P852515,1,14.89692211151123,
2,E0407,Rice Invitational,P158289,1,14.484306335449219,
2,E0407,Rice Invitational,P946656,1,12.707131385803223,
2,E0407,Rice Invitational,P529632,1,14.584521293640137,
2,E0407,Rice Invitational,P326379,1,16.449855804443359,
2,E0407,Rice Invitational,P998753,1,10.417031288146973,
2,E0407,Rice Invitational,P994822,1,16.219257354736328,
2,E0407,Rice Invitational,P531550,1,13.580574035644531,
2,E0407,Rice Invitational,P307392,1,12.124673843383789,
2,E0407,Rice Invitational,P720454,1,10.835891723632813,
2,E0407,Rice Invitational,P362851,1,12.205395698547363,
2,E0407,Rice Invitational,P294836,1,14.070522308349609,
2,E0407,Rice Invitational,P123639,1,10.110164642333984,
2,E0407,Rice Invitational,P674970,1,15.472955703735352,
2,E0407,Rice Invitational,P774555,1,10.625496864318848,
1,E0422,SouthConfed,P744651,1,9.7784786224365234,
1,E0422,SouthConfed,P779068,2,15.55291748046875,
1,E0422,SouthConfed,P710107,3,12.509188652038574,
1,E0422,SouthConfed,P801697,4,12.569541931152344,
1,E0422,SouthConfed,P512304,1,12.651558876037598,
1,E0422,SouthConfed,P408363,2,9.0355644226074219,
1,E0422,SouthConfed,P314927,3,15.477897644042969,
1,E0422,SouthConfed,P648329,4,15.843459129333496,
1,E0422,SouthConfed,P239302,1,15.258363723754883,
1,E0422,SouthConfed,P896191,2,12.252859115600586,
1,E0422,SouthConfed,P787951,3,13.989441871643066,
1,E0422,SouthConfed,P844138,4,11.573177337646484,
1,E0422,SouthConfed,P187734,1,15.350370407104492,
1,E0422,SouthConfed,P888246,2,15.073530197143555,
1,E0422,SouthConfed,P419077,3,14.643305778503418,
1,E0422,SouthConfed,P326451,4,10.908466339111328,
1,E0422,SouthConfed,P596208,1,12.622220039367676,
1,E0422,SouthConfed,P174047,2,13.089574813842773,
1,E0422,SouthConfed,P257391,3,9.1647310256958008,
1,E0422,SouthConfed,P595877,4,11.08113956451416,
1,E0507,UT_Meet,P664643,1,16.493762969970703,
1,E0507,UT_Meet,P837450,1,11.829212188720703,
1,E0507,UT_Meet,P667298,1,12.288501739501953,
1,E0507,UT_Meet,P390796,1,10.581853866577148,
1,E0507,UT_Meet,P993334,1,12.444059371948242,
1,E0507,UT_Meet,P877604,1,10.374739646911621,
1,E0507,UT_Meet,P853409,1,14.529744148254395,
1,E0507,UT_Meet,P720454,1,12.916646003723145,
1,E0507,UT_Meet,P551881,1,15.012724876403809,
1,E0507,UT_Meet,P123639,1,10.865603446960449,
1,E0507,UT_Meet,P926423,1,15.234477996826172,
1,E0507,UT_Meet,P627706,1,15.877188682556152,
1,E0507,UT_Meet,P363719,1,11.965333938598633,
1,E0507,UT_Meet,P482516,1,15.063632965087891,
1,E0507,UT_Meet,P691951,1,13.934136390686035,
1,E0507,UT_Meet,P674970,1,10.026222229003906,
1,E0507,UT_Meet,P891266,1,10.5589599609375,
1,E0507,UT_Meet,P132246,1,10.193187713623047,
1,E0507,UT_Meet,P782093,1,10.337613105773926,
1,E0507,UT_Meet,P948241,1,9.913818359375,
1,E0507,UT_Meet,P333827,1,11.096389770507813,
1,E0507,UT_Meet,P614836,1,16.516134262084961,
1,E0507,UT_Meet,P855086,1,8.7267093658447266,
1,E0507,UT_Meet,P114140,1,12.790685653686523,
1,E0507,UT_Meet,P857171,1,10.518957138061523,
1,E0507,UT_Meet,P362851,1,11.308107376098633,
1,E0507,UT_Meet,P608878,1,14.254508972167969,
1,E0507,UT_Meet,P158289,1,14.40922737121582,
1,E0507,UT_Meet,P852515,1,11.054544448852539,
1,E0507,UT_Meet,P414627,1,11.640083312988281,
1,E0507,UT_Meet,P420213,1,11.547311782836914,
1,E0507,UT_Meet,P913591,1,11.408111572265625,
1,E0507,UT_Meet,P350087,1,13.655145645141602,
1,E0507,UT_Meet,P373735,1,11.431058883666992,
1,E0507,UT_Meet,P946656,1,14.838600158691406,
1,E0507,UT_Meet,P334035,1,11.265603065490723,
1,E0507,UT_Meet,P178934,1,12.815181732177734,
1,E0507,UT_Meet,P849004,1,14.07694149017334,
1,E0507,UT_Meet,P716897,1,8.5566396713256836,
1,E0507,UT_Meet,P868463,1,11.047606468200684,
1,E0507,UT_Meet,P774555,1,16.254936218261719,
1,E0507,UT_Meet,P960306,1,15.905200004577637,
1,E1007,NCAA_Summer,P257391,1,13.838552474975586,
1,E1007,NCAA_Summer,P326451,1,15.500158309936523,
1,E1007,NCAA_Summer,P393193,1,12.923205375671387,
1,E1007,NCAA_Summer,P251935,1,16.61680793762207,
1,E1007,NCAA_Summer,P263690,1,14.842811584472656,
1,E1007,NCAA_Summer,P174047,1,14.172468185424805,
1,E1007,NCAA_Summer,P744201,1,15.962497711181641,
1,E1007,NCAA_Summer,P650269,1,15.172226905822754,
1,E1007,NCAA_Summer,P402065,1,15.412208557128906,
1,E1007,NCAA_Summer,P126715,1,13.353401184082031,
1,E1007,NCAA_Summer,P108977,1,16.357786178588867,
1,E1007,NCAA_Summer,P896191,1,16.600679397583008,
1,E1007,NCAA_Summer,P354503,1,17.474861145019531,
1,E1007,NCAA_Summer,P308956,1,13.531835556030273,
1,E1007,NCAA_Summer,P686988,1,14.271196365356445,
1,E1007,NCAA_Summer,P884623,1,16.159265518188477,
1,E1007,NCAA_Summer,P828862,1,16.253084182739258,
1,E1007,NCAA_Summer,P503806,1,15.686269760131836,
1,E1007,NCAA_Summer,P503886,1,12.854455947875977,
1,E1007,NCAA_Summer,P146456,1,15.76690673828125,
1,E1007,NCAA_Summer,P779068,1,14.349459648132324,
1,E1007,NCAA_Summer,P422145,1,14.687041282653809,
1,E1007,NCAA_Summer,P419077,1,14.476462364196777,
1,E1007,NCAA_Summer,P801697,1,16.523101806640625,
1,E1007,NCAA_Summer,P831119,1,17.156766891479492,
1,E1007,NCAA_Summer,P844138,1,13.115237236022949,
1,E1007,NCAA_Summer,P187734,1,17.362995147705078,
1,E1007,NCAA_Summer,P561028,1,14.579336166381836,
1,E1007,NCAA_Summer,P938149,1,15.237067222595215,
1,E1007,NCAA_Summer,P451746,1,17.48222541809082,
1,E1007,NCAA_Summer,P514806,1,13.663511276245117,
1,E1007,NCAA_Summer,P834447,1,13.97600269317627,
1,E1007,NCAA_Summer,P691294,1,17.074739456176758,
1,E1007,NCAA_Summer,P776309,1,13.182623863220215,
1,E1007,NCAA_Summer,P596208,1,14.621441841125488,
1,E1007,NCAA_Summer,P263779,1,17.250463485717773,
1,E1007,NCAA_Summer,P870590,1,15.03067684173584,
1,E1107,SouthConfed,P266751,1,13.864895820617676,
1,E1107,SouthConfed,P263779,2,9.7464284896850586,
1,E1107,SouthConfed,P251935,3,13.685867309570313,
1,E1107,SouthConfed,P938149,4,10.67681884765625,
1,E1107,SouthConfed,P126504,1,13.71465015411377,
1,E1107,SouthConfed,P697891,2,12.453055381774902,
1,E1107,SouthConfed,P451746,3,15.631383895874023,
1,E1107,SouthConfed,P484371,4,12.271041870117188,
1,E1107,SouthConfed,P787951,1,15.634739875793457,
1,E1107,SouthConfed,P844138,2,9.6857595443725586,
1,E1107,SouthConfed,P744201,3,15.163015365600586,
1,E1107,SouthConfed,P892923,4,14.261271476745605,
1,E1107,SouthConfed,P326451,1,15.199509620666504,
1,E1107,SouthConfed,P126715,2,13.629351615905762,
1,E1107,SouthConfed,P761841,3,13.893303871154785,
1,E1107,SouthConfed,P152708,4,14.447839736938477,
1,E1206,NCAA_Summer,P163990,1,14.726920127868652,
1,E1206,NCAA_Summer,P862621,1,12.50662899017334,
1,E1206,NCAA_Summer,P240255,1,13.897698402404785,
1,E1206,NCAA_Summer,P896372,1,15.385374069213867,
1,E1206,NCAA_Summer,P263690,1,13.293608665466309,
1,E1206,NCAA_Summer,P503806,1,13.06026554107666,
1,E1206,NCAA_Summer,P595277,1,14.976865768432617,
1,E1206,NCAA_Summer,P686988,1,16.169445037841797,
1,E1206,NCAA_Summer,P722618,1,11.362556457519531,
1,E1206,NCAA_Summer,P126715,1,10.961578369140625,
1,E1206,NCAA_Summer,P146456,1,11.900157928466797,
1,E1206,NCAA_Summer,P408363,1,13.625150680541992,
1,E1206,NCAA_Summer,P512304,1,14.900847434997559,
1,E1206,NCAA_Summer,P759847,1,14.001888275146484,
1,E1206,NCAA_Summer,P975231,1,13.450395584106445,
1,E1206,NCAA_Summer,P132685,1,15.769936561584473,
1,E1206,NCAA_Summer,P713611,1,10.996417045593262,
1,E1206,NCAA_Summer,P552426,1,12.675860404968262,
1,E1206,NCAA_Summer,P450947,1,14.797760963439941,
1,E1206,NCAA_Summer,P326451,1,12.844779014587402,
1,E1206,NCAA_Summer,P514607,1,14.193718910217285,
1,E1206,NCAA_Summer,P744201,1,16.040071487426758,
1,E1206,NCAA_Summer,P787951,1,12.061929702758789,
1,E1206,NCAA_Summer,P385867,1,14.079452514648437,
1,E1206,NCAA_Summer,P477094,1,14.245591163635254,
1,E1206,NCAA_Summer,P710107,1,10.463454246520996,
1,E1206,NCAA_Summer,P544348,1,11.725881576538086,
1,E1206,NCAA_Summer,P691294,1,12.804303169250488,
1,E1206,NCAA_Summer,P884623,1,13.05795955657959,
1,E1206,NCAA_Summer,P484371,1,14.401828765869141,
1,E1206,NCAA_Summer,P938149,1,14.167022705078125,
1,E1206,NCAA_Summer,P697891,1,13.543460845947266,
1,E1206,NCAA_Summer,P831119,1,9.8594236373901367,
1,E1206,NCAA_Summer,P776309,1,10.602527618408203,
1,E1206,NCAA_Summer,P239302,1,12.934815406799316,
1,E1206,NCAA_Summer,P893682,1,14.924755096435547,
1,E1206,NCAA_Summer,P772269,1,16.237659454345703,
1,E1206,NCAA_Summer,P834447,1,10.272128105163574,
1,E1206,NCAA_Summer,P282743,1,14.629189491271973,
1,E1206,NCAA_Summer,P676479,1,15.657619476318359,
1,E1206,NCAA_Summer,P596208,1,15.450289726257324,
1,E1206,NCAA_Summer,P308956,1,13.898343086242676,
1,E1206,NCAA_Summer,P962214,1,15.38166618347168,
1,E1206,NCAA_Summer,P214547,1,13.18105411529541,
1,E1206,NCAA_Summer,P453891,1,13.488313674926758,
1,E1206,NCAA_Summer,P892923,1,13.61847972869873,
1,E1206,NCAA_Summer,P198583,1,16.361255645751953,
1,E1206,NCAA_Summer,P628983,1,15.496596336364746,
1,E1206,NCAA_Summer,P493853,1,14.289248466491699,
1,E1206,NCAA_Summer,P305399,1,12.171249389648438,
1,E1206,NCAA_Summer,P951470,1,13.952521324157715,
2,E1206,NCAA_Summer,P855086,1,11.886517524719238,
2,E1206,NCAA_Summer,P420213,1,15.028888702392578,
2,E1206,NCAA_Summer,P667298,1,10.980666160583496,
2,E1206,NCAA_Summer,P853409,1,13.073061943054199,
2,E1206,NCAA_Summer,P363719,1,11.77839183807373,
2,E1206,NCAA_Summer,P362851,1,13.722386360168457,
2,E1206,NCAA_Summer,P123639,1,11.262413024902344,
2,E1206,NCAA_Summer,P615133,1,13.454665184020996,
2,E1206,NCAA_Summer,P926423,1,15.241214752197266,
2,E1206,NCAA_Summer,P551881,1,14.396730422973633,
2,E1206,NCAA_Summer,P948241,1,14.106453895568848,
2,E1206,NCAA_Summer,P691951,1,14.305336952209473,
2,E1206,NCAA_Summer,P114140,1,11.593344688415527,
2,E1206,NCAA_Summer,P664643,1,14.71295166015625,
2,E1206,NCAA_Summer,P109919,1,12.11817741394043,
2,E1206,NCAA_Summer,P490897,1,14.363508224487305,
2,E1206,NCAA_Summer,P132246,1,13.756678581237793,
2,E1206,NCAA_Summer,P281029,1,10.903092384338379,
2,E1206,NCAA_Summer,P814834,1,11.073838233947754,
2,E1206,NCAA_Summer,P852515,1,13.377391815185547,
2,E1206,NCAA_Summer,P581736,1,12.289756774902344,
2,E1206,NCAA_Summer,P686315,1,13.948306083679199,
2,E1206,NCAA_Summer,P478858,1,11.67927074432373,
2,E1206,NCAA_Summer,P966483,1,13.21595573425293,
2,E1206,NCAA_Summer,P925991,1,10.756088256835937,
2,E1206,NCAA_Summer,P307392,1,12.957560539245605,
2,E1206,NCAA_Summer,P782093,1,10.364434242248535,
2,E1206,NCAA_Summer,P627706,1,14.832680702209473,
2,E1206,NCAA_Summer,P857171,1,14.55907154083252,
2,E1206,NCAA_Summer,P619446,1,12.02471923828125,
2,E1206,NCAA_Summer,P837450,1,12.740524291992188,
2,E1206,NCAA_Summer,P674970,1,14.843547821044922,
2,E1206,NCAA_Summer,P244567,1,11.407757759094238,
2,E1206,NCAA_Summer,P350087,1,12.531622886657715,
2,E1206,NCAA_Summer,P294836,1,13.598186492919922,
2,E1206,NCAA_Summer,P960306,1,10.56950569152832,
2,E1206,NCAA_Summer,P139417,1,13.139403343200684,
2,E1206,NCAA_Summer,P451875,1,10.425116539001465,
